,dt,const,LeadR,MidR,LagR,Lead,ex_Lead,Mid,ex_Mid,Lag,ex_Lag,LL,ex_LL,LLStrong,ex_LLStrong,mktrf,smb,hml,rf
299,19961231,1,-0.010437787480520976,-0.013287305610247007,-0.01195071823502977,-9.5007703074378,-15.0207703074378,-12.92019206310912,-18.44019206310912,-11.31628721284836,-16.83628721284836,1.81551690541044,1.81551690541044,18.24947221503888,18.24947221503888,-1.7,3.08,1.01,0.46
300,19970131,1,0.03405385650186426,0.05671655133284352,0.05661979339318762,43.12735564636032,37.72735564636032,70.32258944353548,64.92258944353547,70.20647991594839,64.80647991594839,-27.07912426958796,-27.07912426958796,-32.486786966553474,-32.486786966553474,4.99,-1.52,-2.33,0.45
301,19970228,1,-0.0042252798177267875,-0.009243111327262953,0.03294511424861483,-2.8118665215483603,-7.49186652154836,-8.83326433299168,-13.51326433299168,41.79260635806145,37.11260635806145,-44.60447287960992,-44.60447287960992,-1.6108584275466,-1.6108584275466,-0.49,-2.6,4.68,0.39
302,19970331,1,-0.04042871758191191,-0.037048949779246554,-0.06096384298897239,-47.7630522066222,-52.9230522066222,-43.70733084342383,-48.86733084342383,-72.4052026950948,-77.5652026950948,24.64215048847248,24.64215048847248,44.268997768963914,44.268997768963914,-5.03,-0.33,3.86,0.43
303,19970430,1,0.09010255974178095,0.03170323951082613,0.05602655934925615,108.87401036347872,103.71401036347872,38.79482608633284,33.634826086332836,67.98280989244884,62.822809892448845,40.89120047102976,40.89120047102976,101.63189783464908,101.63189783464908,4.04,-5.2,-1.03,0.43
304,19970530,1,0.08274369582123012,0.06777741740131463,0.07341347314098232,99.29243498547613,93.41243498547614,81.33290088157752,75.45290088157752,88.09616776917876,82.21616776917877,11.19626721629736,11.19626721629736,20.927990224224363,20.927990224224363,6.74,4.83,-4.37,0.49
305,19970630,1,0.03729585666576795,0.037821132820373374,0.06466817759804229,47.00643512837724,42.56643512837724,47.63676651390372,43.196766513903725,79.8532202471064,75.41322024710641,-32.84678511872916,-32.84678511872916,6.690486767367839,6.690486767367839,4.1,1.49,0.75,0.37
306,19970731,1,0.08494496441248174,0.08505261534923203,0.040367111880102245,103.43208463580196,98.27208463580196,103.56126575990233,98.40126575990233,49.93866159694656,44.77866159694656,53.49342303885528,53.49342303885528,65.14198368866688,65.14198368866688,7.33,-2.51,-0.13,0.43
307,19970829,1,-0.05894822708326277,-0.021587425382223302,-0.06289217122232921,-67.74535379667348,-72.66535379667349,-22.91239175542608,-27.83239175542608,-72.47808676355316,-77.39808676355317,4.732732966879681,4.732732966879681,-2.1940423881299997,-2.1940423881299997,-4.15,7.34,1.36,0.41
308,19970930,1,0.06420978206186598,0.048307407325048804,0.06192228290457487,80.0368131011046,74.7568131011046,60.95396341692396,55.67396341692396,77.29181411235528,72.01181411235528,2.7449989887493196,2.7449989887493196,12.169531420659,12.169531420659,5.35,2.68,-0.23,0.44
309,19971031,1,-0.02389975334316668,-0.04359487146638554,-0.03919681177948395,-26.44645339145244,-31.48645339145244,-50.08059513931512,-55.12059513931512,-44.8029235150332,-49.8429235150332,18.35647012358064,18.35647012358064,-54.92488719641676,-54.92488719641676,-3.8,-0.79,2.18,0.42
310,19971128,1,0.03779972622887767,0.026435786110411627,0.03377774585472341,46.84573958610816,42.16573958610816,33.20901144394896,28.52901144394896,42.019363137123,37.339363137123,4.82637644898504,4.82637644898504,-21.332952970380596,-21.332952970380596,2.98,-5.06,0.98,0.39
311,19971231,1,0.049794477778436645,1.4674580415024096e-05,0.012298101369721126,60.4954883619534,54.7354883619534,0.75972452432748,-5.000275475672519,15.4998366714948,9.7398366714948,44.995651690458594,44.995651690458594,-17.957906043757678,-17.957906043757678,1.32,-2.4,3.8,0.48
312,19980130,1,0.013252371712066967,0.012195351321262657,-0.023167961574152254,17.38615878624768,12.22615878624768,16.11773431728252,10.957734317282519,-26.31824115721524,-31.47824115721524,43.70439994346304,43.70439994346304,64.56810022824372,64.56810022824372,0.15,-0.92,-2.03,0.43
313,19980227,1,0.07114957317693055,0.07377795588539666,0.07725689875660992,85.37948781231661,80.69948781231662,88.53354706247592,83.85354706247591,92.70827850793188,88.02827850793187,-7.328790695615159,-7.328790695615159,-0.76168441894788,-0.76168441894788,7.03,0.33,-0.88,0.39
314,19980331,1,0.0345747712396829,0.05872415816864235,0.05235118706390454,41.48972548761948,36.80972548761948,70.46898980237076,65.78898980237076,62.821424476685394,58.141424476685394,-21.331698989065924,-21.331698989065924,-47.47078499781012,-47.47078499781012,4.76,-1,1.25,0.39
315,19980430,1,0.005255014988876521,0.013857720993600777,0.0041539909029648815,7.78749946813308,2.62749946813308,18.11074667380224,12.95074667380224,6.46627056503916,1.30627056503916,1.3212289030939202,1.3212289030939202,14.63667414665184,14.63667414665184,0.73,0.48,0.32,0.43
316,19980529,1,-0.03085529865816278,-0.02726745276130983,-0.026834287950735936,-34.0670488953438,-38.8670488953438,-29.76163381912032,-34.56163381912032,-29.24183604643164,-34.04183604643164,-4.82521284891216,-4.82521284891216,-12.9999935897322,-12.9999935897322,-3.07,-3.54,4.11,0.4
317,19980630,1,0.014078170380228386,0.03561901923417111,0.03224709373456062,18.3698192164218,13.4498192164218,44.21883784115316,39.29883784115316,40.17252724162056,35.252527241620555,-21.80270802519864,-21.80270802519864,-19.180384387412396,-19.180384387412396,3.18,-3.14,-2.2,0.41
318,19980731,1,-0.00018617453799135925,-0.047048067028853086,-0.0035240877656705196,2.72499350281308,-2.0750064971869207,-53.50927748622084,-58.309277486220836,-1.2805023704018397,-6.08050237040184,4.005495873214921,4.005495873214921,-32.35531785515112,-32.35531785515112,-2.46,-4.92,-1.16,0.4
319,19980831,1,-0.14777534456209165,-0.14532418566904928,-0.18291661901467765,-175.85982523921584,-181.01982523921583,-172.91843456756496,-178.07843456756495,-218.02935458231906,-223.18935458231905,42.16952934310319,42.16952934310319,77.35260614377476,77.35260614377476,-16.08,-5.75,5.22,0.43
320,19980930,1,0.05150225154533355,0.0755529836256778,0.04312266420433502,62.53709597924713,57.017095979247124,91.39797447566016,85.87797447566017,52.481591170048915,46.96159117004891,10.0555048091982,10.0555048091982,-68.87551640945759,-68.87551640945759,6.15,-0.17,-3.88,0.46
321,19981030,1,0.12205747018492402,0.05186649410902921,0.08758378690279876,149.4047440384224,145.5647440384224,65.17557274734864,61.335572747348635,108.03632409987216,104.19632409987216,41.36841993855025,41.36841993855025,63.17800309755312,63.17800309755312,7.13,-3.19,-2.75,0.32
322,19981130,1,0.07647388451961652,0.060479374882535096,0.05338846889036458,93.23296892811577,89.51296892811577,74.03955736361796,70.31955736361796,65.53047017301336,61.81047017301336,27.70249875510228,27.70249875510228,-21.42257917204404,-21.42257917204404,6.1,1.14,-3.44,0.31
323,19981231,1,0.09650359732037359,0.04380198291307078,0.06496615297982525,117.99810106232785,113.43810106232785,54.75616377356448,50.19616377356448,80.15316785366977,75.59316785366977,37.84493320865796,37.84493320865796,-100.69382971577568,-100.69382971577568,6.16,-0.3,-4.7,0.38
324,19990129,1,0.0032677531905870374,0.024881205630796537,0.09427315376344292,6.1110848506019995,1.9110848506020002,32.047227778853404,27.847227778853405,115.31756553802907,111.11756553802907,-109.20648068742697,-109.20648068742697,-115.03287098572608,-115.03287098572608,3.5,0.86,-5.56,0.35
325,19990226,1,-0.012697703242142101,-0.03355355244360776,-0.0658777057610022,-15.237243890570518,-19.437243890570517,-40.264262932329245,-44.46426293232925,-79.05324691320263,-83.25324691320263,63.81600302263212,63.81600302263212,47.355501221777644,47.355501221777644,-4.08,-5.54,1.56,0.35
326,19990331,1,0.027149280798054915,0.03197140648208683,0.04170954697279733,33.30773440757484,28.14773440757484,39.09428522841312,33.93428522841312,50.780053817265724,45.62005381726573,-17.47231940969088,-17.47231940969088,22.86281467093764,22.86281467093764,3.45,-3.83,-2.9,0.43
327,19990430,1,0.03645325434200029,0.04246061578310772,0.016066635915556786,51.753613948264324,47.313613948264326,58.9624476775932,54.5224476775932,27.289671836532005,22.849671836532004,24.4639421117322,24.4639421117322,63.028480944763075,63.028480944763075,4.33,3.19,2.43,0.37
328,19990528,1,-0.003673540017403599,-0.025923486812846883,-0.013823162580722454,-3.6849207152786403,-7.76492071527864,-30.3848568698106,-34.4648568698106,-15.864467791261319,-19.944467791261317,12.17954707598256,12.17954707598256,23.81528658047088,23.81528658047088,-2.46,3.62,2.68,0.34
329,19990630,1,0.09214456352259903,0.03595665868083162,0.0690538958288004,110.57347622711879,105.77347622711879,43.14799041699792,38.347990416997916,82.86467499456047,78.06467499456048,27.708801232558322,27.708801232558322,37.7001995556018,37.7001995556018,4.77,3.46,-4.19,0.4
330,19990730,1,-0.05194176733332066,-0.03134780103941484,-0.021099560328134148,-57.26987983612932,-61.82987983612932,-32.55712028344236,-37.11712028344236,-20.259231429905523,-24.81923142990552,-37.0106484062238,-37.0106484062238,-10.5202826501994,-10.5202826501994,-3.47,2.21,0.54,0.38
331,19990831,1,-0.0367039687710219,0.005367299263036698,-0.04250921927115836,-41.16533841004932,-45.84533841004932,9.32018323082088,4.640183230820881,-48.131639010213,-52.811639010213,6.96630060016368,6.96630060016368,93.17366495135208,93.17366495135208,-1.38,-1.34,-0.88,0.39
332,19990930,1,-0.04585467729575794,-0.028328665699663004,-0.008538710675823326,-49.99868277286272,-54.67868277286272,-28.967468857548837,-33.64746885754884,-5.219522828941201,-9.899522828941201,-44.77915994392152,-44.77915994392152,-27.971700355114436,-27.971700355114436,-2.81,3.18,-3.04,0.39
333,19991029,1,0.04975959712219213,0.06518275901213301,0.043345031853813755,61.85692775044453,57.17692775044453,80.36472201837361,75.6847220183736,54.15944942839044,49.47944942839044,7.697478322053961,7.697478322053961,46.50020533340004,46.50020533340004,6.13,-6.79,-3.18,0.39
334,19991130,1,0.07918352766690089,0.0028170689784831893,0.08261488021526271,97.16181559171476,92.84181559171475,5.522065165613521,1.2020651656135204,101.27943864974904,96.95943864974905,-4.117623058034161,-4.117623058034161,-119.86786361500177,-119.86786361500177,3.37,7.76,-7.96,0.36
335,19991231,1,0.14312502862226179,0.005983931282484796,0.20344640696356994,174.60039064125098,169.32039064125098,10.031073833518562,4.751073833518562,246.9860446508207,241.7060446508207,-72.38565400956972,-72.38565400956972,-72.10319761118365,-72.10319761118365,7.72,7,-9.17,0.44
336,20000131,1,-0.04228224856512246,-0.046052658441359993,-0.05009625287343761,-47.18419590847848,-52.10419590847848,-51.7086877599636,-56.628687759963604,-56.56100107845672,-61.48100107845672,9.37680516997812,9.37680516997812,47.764984444028045,47.764984444028045,-4.74,4.37,0.26,0.41
337,20000229,1,-0.017697554931005395,0.037531386117984136,-0.06773306290496245,-16.275459301731118,-21.435459301731118,49.99926995705616,44.83926995705616,-76.31806887047952,-81.47806887047952,60.0426095687484,60.0426095687484,-129.70653621986304,-129.70653621986304,2.45,22.02,-12.61,0.43
338,20000331,1,0.07013008597100703,0.06677484106747178,0.14787511170688097,91.21492669462008,85.57492669462007,87.18863281037784,81.54863281037784,184.50895757766887,178.86895757766888,-93.29403088304869,-93.29403088304869,14.01944782700148,14.01944782700148,5.2,-16.4,7.65,0.47
339,20000428,1,-0.05150150355203347,-0.04637092662097478,-0.027198632105025218,-62.503558648404955,-68.02355864840496,-56.346866331134514,-61.86686633113452,-33.340112911995,-38.860112911995,-29.163445736409844,-29.163445736409844,-13.9835130851106,-13.9835130851106,-6.4,-7.7,9.09,0.46
340,20000531,1,-0.03223542046185804,-0.057308926880475224,0.0371864464952343,-36.57600952789848,-42.57600952789848,-66.66421723023912,-72.66421723023912,46.73023082061216,40.73023082061216,-83.30624034851077,-83.30624034851077,-14.732200358400839,-14.732200358400839,-4.42,-4.85,3.72,0.5
341,20000630,1,0.008696961095116815,0.07119788352039941,-0.046680035521115285,17.44569910853268,12.645699108532678,92.4468060188718,87.6468060188718,-49.006696830945714,-53.80669683094571,66.45239593947852,66.45239593947852,92.17764282026843,92.17764282026843,4.64,13.69,-10.02,0.4
342,20000731,1,-0.04031940714260301,-0.00031245647175629377,-0.07129124555410057,-44.89896801363216,-50.658968013632155,3.10937279138376,-2.65062720861624,-82.06517410742929,-87.82517410742929,37.166206093797,37.166206093797,42.32432280737412,42.32432280737412,-2.51,-2.78,8.49,0.48
343,20000831,1,0.09275761454813428,0.07109820843336825,0.05679956452622184,111.30913745776105,105.30913745776105,85.31785012004184,79.31785012004184,68.15947743146616,62.15947743146616,43.14966002629488,43.14966002629488,-81.96778748380295,-81.96778748380295,7.03,-0.92,-1.23,0.5
344,20000929,1,-0.04623578479670195,-0.06096979227146444,-0.07418984059633654,-49.22932276356972,-55.34932276356972,-66.91013173328473,-73.03013173328473,-82.77418972313124,-88.89418972313125,33.544866959561396,33.544866959561396,79.65335359547352,79.65335359547352,-5.45,-1.94,6.8,0.51
345,20001031,1,-0.0012277202449122028,-0.02778551853137654,-0.03115698640043162,0.60046842499956,-6.11953157500044,-31.268889518757604,-37.9888895187576,-35.31465096162372,-42.03465096162372,35.91511938662328,35.91511938662328,61.243336844830196,61.243336844830196,-2.76,-3.62,4.81,0.56
346,20001130,1,-0.04232916312944695,-0.09554533356842955,-0.2081449432762171,-48.724840493691715,-54.84484049369171,-112.58424502047085,-118.70424502047085,-247.70377666981594,-253.82377666981594,198.9789361761241,198.9789361761241,239.65034598572123,239.65034598572123,-10.72,-3.14,12.32,0.51
347,20001229,1,0.08934407400544689,-0.003858687236225365,-0.04527298359733471,109.96834230825829,103.96834230825829,-1.87497118174824,-7.87497118174824,-51.57212681507952,-57.57212681507952,161.5404691233379,161.5404691233379,141.26089979778206,141.26089979778206,1.19,1.52,6.17,0.5
348,20010131,1,-0.01909757188763525,0.033446236116254975,0.06772859949220937,-16.04423403148524,-22.52423403148524,47.00833557318288,40.528335573182886,88.14717162432817,81.66717162432816,-104.19140565581351,-104.19140565581351,57.26745497887153,57.26745497887153,3.13,7.1,-5.74,0.54
349,20010228,1,-0.031063278449151206,-0.1020687572312554,-0.11298371999475691,-34.54244894535936,-39.10244894535936,-119.74902348388441,-124.30902348388442,-132.8469788000862,-137.4069788000862,98.30452985472684,98.30452985472684,-90.37851549578858,-90.37851549578858,-10.05,-1.18,13.88,0.38
350,20010330,1,-0.05477322811734722,-0.07379690368592219,-0.1236265025056916,-65.04605555899849,-70.0860555589985,-87.87446624128849,-92.9144662412885,-147.66998482501177,-152.70998482501176,82.62392926601315,82.62392926601315,-77.7059659052646,-77.7059659052646,-7.26,0.55,6.35,0.42
351,20010430,1,0.05598369788710427,0.11187451696634111,0.05418318883866637,69.22473047985744,64.54473047985744,136.2937133749416,131.6137133749416,67.06411962173196,62.38411962173196,2.16061085812536,2.16061085812536,52.21147804568784,52.21147804568784,7.94,0.29,-4.36,0.39
352,20010531,1,0.024496203456148342,-0.003268306205623201,0.00038419552084205996,35.51789312696976,31.67789312696976,2.20048153284384,-1.6395184671561598,6.5834836046022,2.7434836046021998,28.93440952236744,28.93440952236744,7.6342476172098,7.6342476172098,0.72,3,2.77,0.32
353,20010629,1,-0.014318924371362243,-0.01826377467063514,-0.04339116123977184,-14.475433441912323,-17.835433441912322,-19.2092538010398,-22.5692538010398,-49.362117684003834,-52.722117684003834,34.8866842420914,34.8866842420914,-32.26778662288464,-32.26778662288464,-1.94,6.43,-2.27,0.28
354,20010731,1,-0.03524545203555273,0.009560708273141363,-0.06595095665039304,-44.320428767930395,-47.920428767930396,9.4469636025024,5.8469636025024005,-81.16703430573877,-84.76703430573876,36.846605537808365,36.846605537808365,39.88862367735456,39.88862367735456,-2.13,-4.23,5.64,0.3
355,20010831,1,-0.03315901647251574,-0.04446540042069601,-0.12125066498038928,-39.79081976701884,-43.51081976701884,-53.35848050483521,-57.078480504835206,-145.50079797646706,-149.22079797646705,105.70997820944821,105.70997820944821,99.84376049318507,99.84376049318507,-6.46,2.09,3.43,0.31
356,20010928,1,-0.09281688733523326,-0.06820764978871653,-0.19163362407425955,-106.64520279551569,-110.00520279551569,-77.11411773969552,-80.47411773969552,-225.22528688234712,-228.58528688234713,118.58008408683145,118.58008408683145,121.18724304291408,121.18724304291408,-9.25,-6.59,1.78,0.28
357,20011031,1,0.0223374274626292,0.00839525315391958,0.11275928297582102,23.4360190753122,20.7960190753122,6.705409904860679,4.0654099048606795,131.94224569114238,129.3022456911424,-108.50622661583016,-108.50622661583016,-152.35904865558481,-152.35904865558481,2.46,6.88,-7.06,0.22
358,20011130,1,0.0405336388097206,0.06488089346969907,0.14400753971445537,47.964690895989,45.924690895989,77.18139648796307,75.14139648796306,172.13337198167076,170.09337198167077,-124.16868108568164,-124.16868108568164,-169.88945090066662,-169.88945090066662,7.54,0.32,0.76,0.17
359,20011231,1,0.03394468359505314,0.015864605603799268,0.017195529866274362,40.0575639760356,38.257563976035605,18.36147038653092,16.56147038653092,19.95857950150104,18.158579501501038,20.09898447453444,20.09898447453444,56.74153969671624,56.74153969671624,1.61,5.13,0.45,0.15
360,20020131,1,-0.018641768298779976,-0.037100426268003805,0.016277853967184987,-20.34080966992272,-22.02080966992272,-42.49119923299128,-44.17119923299128,21.56273704923516,19.88273704923516,-41.90354671915788,-41.90354671915788,-56.238568817342994,-56.238568817342994,-1.44,1.11,3.46,0.14
361,20020228,1,0.004774748406943774,-0.022410763988225783,-0.06341341855442278,7.7555844135998395,6.195584413599839,-24.86703046060344,-26.42703046060344,-74.07021594003984,-75.63021594003985,81.8258003536398,81.8258003536398,124.22715692997515,124.22715692997515,-2.29,-1.62,3.92,0.13
362,20020328,1,0.053077009437951045,0.035130589063078074,0.061163256857418635,67.06319784239521,65.50319784239521,45.5274933925476,43.967493392547595,76.76669474575633,75.20669474575632,-9.703496903361,-9.703496903361,-22.18727937785088,-22.18727937785088,4.24,4.32,1.15,0.13
363,20020430,1,-0.023558579095850418,-0.07749295394592705,-0.04162278432743253,-22.892143654516317,-24.692143654516318,-87.61339347460823,-89.41339347460823,-44.569189932414844,-46.36918993241484,21.67704627789852,21.67704627789852,4.87860509748492,4.87860509748492,-5.2,5.85,4.23,0.15
364,20020531,1,-0.0014053871790121123,-0.024324197375545146,0.001239883289780387,-0.34792585296288,-2.02792585296288,-27.85049808880248,-29.530498088802478,2.826398709588,1.146398709588,-3.17432456255088,-3.17432456255088,-2.74478328082284,-2.74478328082284,-1.38,-3.7,2.51,0.14
365,20020628,1,-0.03539246409254369,-0.09253225938517574,-0.07951764709838342,-41.80243323417228,-43.36243323417228,-110.37018758533068,-111.93018758533069,-94.75265284117992,-96.31265284117993,52.95021960700764,52.95021960700764,73.76536787047789,73.76536787047789,-7.21,3.54,1.49,0.13
366,20020731,1,-0.06592353309096874,-0.09503727224823477,-0.07153700282373777,-76.43563391851656,-78.23563391851656,-111.37212090723587,-113.17212090723586,-83.17179759783949,-84.97179759783948,6.7361636793228,6.7361636793228,13.58838223063584,13.58838223063584,-8.18,-5.19,-3.65,0.15
367,20020830,1,0.0034379043839964114,0.0014364766507362244,0.02098712047827284,7.45881859412892,5.77881859412892,5.05710531421668,3.37710531421668,28.51787790726072,26.83787790726072,-21.059059313131677,-21.059059313131677,-18.49337363088192,-18.49337363088192,0.5,-2.26,2.29,0.14
368,20020930,1,-0.07474836025048484,-0.11828524999450012,-0.10450598642250886,-87.70357246678668,-89.38357246678669,-139.94784015960505,-141.62784015960506,-123.4127238732155,-125.0927238732155,35.7091514064288,35.7091514064288,40.15653355354631,40.15653355354631,-10.35,2.71,1.25,0.14
369,20021031,1,0.05335584988136828,0.08918425935515613,0.05819879940752387,66.68188711427881,65.0018871142788,109.67597848282429,107.99597848282428,72.49342654566551,70.81342654566551,-5.8115394313866,-5.8115394313866,-6.6065860001185195,-6.6065860001185195,7.84,-2.96,-6.46,0.14
370,20021129,1,0.04214180503286146,0.07113026747355503,0.03639118409810915,52.55692100632103,51.116921006321036,87.34307593515337,85.90307593515337,45.65617588461828,44.21617588461828,6.90074512170276,6.90074512170276,5.802847546553999,5.802847546553999,5.96,3.15,-1.54,0.12
371,20021231,1,-0.04329330905939171,-0.05662685473280249,-0.035275227542849584,-49.9684997968896,-51.2884997968896,-65.96875460498256,-67.28875460498256,-40.34680197703908,-41.66680197703908,-9.621697819850521,-9.621697819850521,-10.405389001440959,-10.405389001440959,-5.76,-0.46,3.87,0.11
372,20030131,1,-0.027295440547637412,-0.03465287061261697,-0.02709716117492662,-27.474000604359716,-28.674000604359716,-36.302916682335116,-37.50291668233512,-27.23606535710676,-28.43606535710676,-0.23793524725284002,-0.23793524725284002,3.51167988665484,3.51167988665484,-2.57,1.39,-0.84,0.1
373,20030228,1,-0.019030928020240208,-0.015737123351299894,-0.04007170510015631,-16.26537211278768,-17.34537211278768,-12.312806510059321,-13.392806510059321,-41.514304608687006,-42.594304608687004,25.248932495899325,25.248932495899325,38.73195957563064,38.73195957563064,-1.88,-0.29,-1.44,0.09
374,20030331,1,0.03842338986597972,-0.002255328446141062,0.009418363333391206,48.068852152901044,46.86885215290104,-0.7456098216436801,-1.9456098216436803,13.26282031379484,12.062820313794841,34.8060318391062,34.8060318391062,29.49907206069288,29.49907206069288,1.09,0.74,-1.59,0.1
375,20030430,1,0.062068986323064845,0.08286282045025889,0.10437889646408043,69.9150837508098,68.7150837508098,94.8676847034426,93.6676847034426,120.68697592002839,119.48697592002839,-50.7718921692186,-50.7718921692186,-44.81739897733536,-44.81739897733536,8.22,1.08,-0.04,0.1
376,20030530,1,0.046350965605627785,0.07486978018212663,0.05906313829037071,53.65609322456988,52.57609322456988,87.87867071636856,86.79867071636856,68.91070044626149,67.83070044626149,-15.25460722169148,-15.25460722169148,-0.46551032252424,-0.46551032252424,6.05,4.83,0.09,0.09
377,20030630,1,0.03430115643909655,0.0062332592699713965,0.012223512162724355,42.47358018180925,41.273580181809244,8.792103578858999,7.592103578858999,15.9804070501626,14.780407050162601,26.493173131646518,26.493173131646518,28.39270021002528,28.39270021002528,1.42,1.5,0.73,0.1
378,20030731,1,0.0003991799407279759,0.02133302740687439,0.03308604627468262,4.4112933728931605,3.5712933728931606,29.53191033226884,28.69191033226884,43.635532973638796,42.79553297363879,-39.22423960074553,-39.22423960074553,-77.84015756660172,-77.84015756660172,2.35,5.51,-2.06,0.07
379,20030829,1,-0.008968489597095057,0.04390116385984407,-0.006153728376421414,-5.536275703775879,-6.376275703775879,57.90730844455092,57.06730844455092,-2.15856223896756,-2.99856223896756,-3.37771346480832,-3.37771346480832,-32.363441008254604,-32.363441008254604,2.34,2.7,1.71,0.07
380,20030930,1,-0.0027566019941142033,-0.02381839007856499,0.006392232758503782,0.59451663145308,-0.36548336854692,-24.67962906988776,-25.63962906988776,11.57311833459468,10.613118334594681,-10.97860170314148,-10.97860170314148,34.3538634220842,34.3538634220842,-1.24,0.58,0.98,0.08
381,20031031,1,0.028510927228407087,0.06901413090313921,0.0642797091254712,32.91651623972868,32.076516239728676,81.52036064940732,80.68036064940732,75.83905451620561,74.9990545162056,-42.92253827647692,-42.92253827647692,-64.63609472247144,-64.63609472247144,6.08,2.88,1.79,0.07
382,20031128,1,0.02879216374437365,0.014442087360827909,0.011188666435370906,35.19959595241548,34.359595952415475,17.97950429216052,17.13950429216052,14.07539918161212,13.23539918161212,21.12419677080324,21.12419677080324,19.70856451152012,19.70856451152012,1.35,2.23,1.46,0.07
383,20031231,1,0.05457287455504197,0.042622318994627914,0.047772414951597654,68.73069270929352,67.77069270929353,54.3900260367966,53.4300260367966,60.57014118516037,59.610141185160366,8.16055152413316,8.16055152413316,-11.604040287666601,-11.604040287666601,4.29,-2.79,2.71,0.08
384,20040130,1,0.014499823039817433,0.019515427331558803,0.015110633883101895,22.57498980411516,21.73498980411516,28.593714954204717,27.753714954204717,23.30796281605644,22.46796281605644,-0.7329730119412801,-0.7329730119412801,70.33617924635507,70.33617924635507,2.15,2.67,1.55,0.07
385,20040227,1,0.014431904979597489,-0.001678367113928897,0.037632545365344716,19.894775508528,19.174775508528,0.5624489962963201,-0.15755100370367991,47.73554397142464,47.01554397142464,-27.840768462896637,-27.840768462896637,-42.70042870497288,-42.70042870497288,1.4,-1.17,0.45,0.06
386,20040331,1,-0.02267528911439243,-0.01562361292345843,-0.006494242191859633,-24.63937746753324,-25.719377467533242,-16.177366038412437,-17.257366038412435,-5.22212116049388,-6.30212116049388,-19.417256307039242,-19.417256307039242,-19.51912818758652,-19.51912818758652,-1.32,1.84,0.07,0.09
387,20040430,1,0.02125656523806918,-0.03362344339655614,-0.023396149556342352,27.431983042497478,26.471983042497477,-38.42402731905276,-39.38402731905276,-26.15127471079632,-27.11127471079632,53.5832577532938,53.5832577532938,51.07337664949536,51.07337664949536,-1.83,-2.59,-1.67,0.08
388,20040528,1,-0.005680741571894346,0.017780252367711434,-0.0072465735907172825,-1.6941577624740003,-2.4141577624740003,26.45903496505284,25.73903496505284,-3.5731561850614795,-4.29315618506148,1.87899842258748,1.87899842258748,12.66586708174236,12.66586708174236,1.17,-0.1,-0.33,0.06
389,20040630,1,0.00041339636492681697,0.021964565566138478,0.009883328664373308,4.95941251357632,3.9994125135763197,30.82081555503036,29.86081555503036,16.32333127291212,15.36333127291212,-11.36391875933568,-11.36391875933568,-29.50118640512364,-29.50118640512364,1.86,2.32,1.67,0.08
390,20040730,1,-0.06079929471946584,-0.04081201398775339,-0.024032747060356838,-71.68864016415313,-72.88864016415313,-47.703903286098125,-48.90390328609813,-27.568782973222316,-28.768782973222315,-44.1198571909308,-44.1198571909308,-45.34076879508624,-45.34076879508624,-4.06,-3.8,4.52,0.1
391,20040831,1,0.005184182722130353,-0.011252816488244123,0.030816769898757736,6.8556041422836,5.535604142283599,-12.868794910165683,-14.188794910165683,37.61470875423648,36.29470875423648,-30.759104611952758,-30.759104611952758,-30.697802134950603,-30.697802134950603,0.08,-1.59,1.13,0.11
392,20040930,1,-0.004031214700966149,0.026607789655299873,0.0005631684953761604,-1.03196081240652,-2.35196081240652,35.73484441511256,34.41484441511256,4.48129902320412,3.16129902320412,-5.513259835610759,-5.513259835610759,-4.93401753093468,-4.93401753093468,1.6,2.93,0.39,0.11
393,20041029,1,0.006621875670308662,0.010238739156546623,0.022677518280587172,14.268695482979279,12.948695482979279,18.60893166646488,17.28893166646488,33.53546661531348,32.21546661531348,-19.2667711323342,-19.2667711323342,6.554276048830801,6.554276048830801,1.43,0.44,-0.83,0.11
394,20041130,1,0.034569604309192876,0.046703869709632674,0.04727106572670757,47.14390252952172,45.34390252952172,61.705021010049485,59.90502101004949,62.385656230539354,60.58565623053936,-15.241753701017519,-15.241753701017519,-62.676217763482555,-62.676217763482555,4.54,4.16,1.94,0.15
395,20041231,1,0.044672241326514095,0.0318819258428929,0.03388445517510603,53.6066895918168,51.6866895918168,38.25831101147148,36.338311011471475,40.661346210127206,38.741346210127205,12.9453433816896,12.9453433816896,9.67597718267172,9.67597718267172,3.43,0.18,-0.36,0.16
396,20050131,1,-0.04276083099714381,-0.021018095269601945,-0.017642355392049718,-51.93897528733932,-53.85897528733932,-25.847692414289043,-27.767692414289044,-21.796804561226402,-23.716804561226404,-30.1421707261128,-30.1421707261128,-3.5365957338043192,-3.5365957338043192,-2.76,-1.63,2.67,0.16
397,20050228,1,0.01537808338865047,0.0206216101725783,0.01279329891169595,23.464138479741603,21.544138479741605,29.75637062045508,27.836370620455078,20.362397107396202,18.442397107396204,3.1017413723454,3.1017413723454,16.27661110692696,16.27661110692696,1.89,-0.66,2.85,0.16
398,20050331,1,-0.019681375302760172,-0.027703505074118253,-0.007581565530835473,-19.25174599740792,-21.77174599740792,-28.87830172303764,-31.39830172303764,-4.73197427109828,-7.25197427109828,-14.519771726309521,-14.519771726309521,-17.755738554219842,-17.755738554219842,-1.97,-1.39,1.75,0.21
